,estacao,data_medicao,ano,mes,precipitacao,temperatura_max_media,temperatura_media_compensada,temperatura_min_media,umidade_relativa_ar_media
1170,CAXIAS DO SUL,2014-07-31,2014,7,166.3,18.151613,13.15871,9.664516,77.685484
1171,CAXIAS DO SUL,2014-08-31,2014,8,98.1,20.964516,14.616774,10.058065,70.951613
1172,CAXIAS DO SUL,2014-09-30,2014,9,177.2,21.1,16.072,12.473333,80.366667
1173,CAXIAS DO SUL,2014-10-31,2014,10,209.1,24.322581,18.459355,14.283871,76.516129
1174,CAXIAS DO SUL,2014-11-30,2014,11,122.5,25.496667,19.886,15.453333,72.891667
1175,CAXIAS DO SUL,2014-12-31,2014,12,210.0,26.370968,20.874839,17.012903,78.201613
1176,CAXIAS DO SUL,2015-01-31,2015,1,168.6,27.858065,22.2,18.477419,77.91129
1177,CAXIAS DO SUL,2015-02-28,2015,2,80.0,26.860714,21.239286,17.707143,80.928571
1178,CAXIAS DO SUL,2015-03-31,2015,3,94.1,25.3,20.02,16.554839,81.241935
1179,CAXIAS DO SUL,2015-04-30,2015,4,159.8,22.77,17.474,14.126667,81.741667
1180,CAXIAS DO SUL,2015-05-31,2015,5,148.1,19.796774,15.199355,12.354839,82.741935
1181,CAXIAS DO SUL,2015-06-30,2015,6,215.9,18.34,13.450667,10.106667,77.933333
1182,CAXIAS DO SUL,2015-07-31,2015,7,272.1,17.745161,13.374839,10.419355,84.096774
1183,CAXIAS DO SUL,2015-08-31,2015,8,117.5,23.325806,18.01871,14.393548,68.274194
1184,CAXIAS DO SUL,2015-09-30,2015,9,279.4,20.08,15.022667,11.533333,79.241667
1185,CAXIAS DO SUL,2015-10-31,2015,10,370.9,20.812903,16.336774,13.025806,85.467742
1186,CAXIAS DO SUL,2015-11-30,2015,11,127.1,22.84,18.013333,14.56,81.3
1187,CAXIAS DO SUL,2015-12-31,2015,12,223.9,25.696774,20.983226,17.419355,82.645161
1188,CAXIAS DO SUL,2016-01-31,2016,1,147.4,27.783871,22.29871,18.290323,74.862903
1189,CAXIAS DO SUL,2016-02-29,2016,2,189.7,27.751724,22.569655,19.082759,79.448276
1190,CAXIAS DO SUL,2016-03-31,2016,3,298.7,23.845161,19.229677,16.258065,82.612903
1191,CAXIAS DO SUL,2016-04-30,2016,4,245.8,24.916667,19.813333,16.74,80.983333
1192,CAXIAS DO SUL,2016-05-31,2016,5,66.1,16.070968,12.087742,9.387097,86.991935
1193,CAXIAS DO SUL,2016-06-30,2016,6,6.3,14.846667,9.689333,6.5,75.583333
1194,CAXIAS DO SUL,2016-07-31,2016,7,275.5,17.909677,12.31871,8.696774,76.145161
1195,CAXIAS DO SUL,2016-08-31,2016,8,134.5,19.067742,14.096129,10.774194,75.395161
1196,CAXIAS DO SUL,2016-09-30,2016,9,69.7,19.96,13.729333,9.566667,74.033333
1197,CAXIAS DO SUL,2016-10-31,2016,10,334.7,22.374194,16.703226,12.503226,75.322581
1198,CAXIAS DO SUL,2016-11-30,2016,11,115.7,24.533333,18.253333,13.486667,71.475
1199,CAXIAS DO SUL,2016-12-31,2016,12,112.0,26.548387,21.15871,16.954839,74.959677
1200,CAXIAS DO SUL,2017-01-31,2017,1,196.5,27.309677,21.953548,18.23871,78.717742
1201,CAXIAS DO SUL,2017-02-28,2017,2,80.4,28.496429,22.956429,19.278571,76.241071
1202,CAXIAS DO SUL,2017-03-31,2017,3,262.5,24.954839,19.581935,16.129032,80.298387
1203,CAXIAS DO SUL,2017-04-30,2017,4,139.3,21.913333,17.024,13.82,78.425
1204,CAXIAS DO SUL,2017-05-31,2017,5,282.4,19.480645,15.560645,12.890323,84.314516
1205,CAXIAS DO SUL,2017-06-30,2017,6,181.1,18.42,13.585333,10.48,78.908333
1206,CAXIAS DO SUL,2017-07-31,2017,7,28.7,20.245161,14.412903,10.509677,67.306452
1207,CAXIAS DO SUL,2017-08-31,2017,8,153.4,20.903226,14.876129,10.716129,75.540323
1208,CAXIAS DO SUL,2017-09-30,2017,9,116.8,24.56,18.688,14.906667,77.016667
1209,CAXIAS DO SUL,2017-10-31,2017,10,210.2,22.387097,17.144516,13.354839,76.475806
1210,CAXIAS DO SUL,2017-11-30,2017,11,207.0,23.633333,17.627333,13.03,73.133333
1211,CAXIAS DO SUL,2017-12-31,2017,12,113.9,27.051613,21.287742,16.877419,77.758065
1212,CAXIAS DO SUL,2018-01-31,2018,1,169.9,26.393548,21.103871,17.435484,79.048387
1213,CAXIAS DO SUL,2018-02-28,2018,2,121.3,26.2,20.527143,16.542857,75.482143
1214,CAXIAS DO SUL,2018-03-31,2018,3,117.7,25.374194,20.069677,16.56129,80.169355
1215,CAXIAS DO SUL,2018-04-30,2018,4,127.4,25.153333,19.917333,16.56,78.041667
1216,CAXIAS DO SUL,2018-05-31,2018,5,124.8,20.193548,15.388387,12.329032,80.104839
1217,CAXIAS DO SUL,2018-06-30,2018,6,166.7,17.033333,11.949333,8.646667,81.416667
1218,CAXIAS DO SUL,2018-07-31,2018,7,187.8,17.825806,12.899355,9.490323,83.379032
1219,CAXIAS DO SUL,2018-08-31,2018,8,173.1,17.580645,12.009032,8.258065,79.629032
1220,CAXIAS DO SUL,2018-09-30,2018,9,233.0,21.66,16.653333,13.273333,80.908333
1221,CAXIAS DO SUL,2018-10-31,2018,10,237.5,22.051613,16.80129,12.941935,79.298387
1222,CAXIAS DO SUL,2018-11-30,2018,11,204.2,25.473333,19.618667,15.06,72.65
1223,CAXIAS DO SUL,2018-12-31,2018,12,200.0,26.832258,20.981935,16.754839,73.169355
1224,CAXIAS DO SUL,2019-01-31,2019,1,140.3,29.03871,23.540645,19.735484,78.129032
1225,CAXIAS DO SUL,2019-02-28,2019,2,133.0,25.985714,20.797143,17.15,78.553571
1226,CAXIAS DO SUL,2019-03-31,2019,3,114.9,24.490323,19.407742,16.154839,80.330645
1227,CAXIAS DO SUL,2019-04-30,2019,4,187.2,23.24,18.452,15.466667,85.733333
1228,CAXIAS DO SUL,2019-05-31,2019,5,214.5,19.954839,15.936774,13.619355,88.862903
1229,CAXIAS DO SUL,2019-06-30,2019,6,33.0,21.013333,16.14,12.866667,75.991667
1230,CAXIAS DO SUL,2019-07-31,2019,7,88.1,17.148387,11.984516,8.645161,76.604839
1231,CAXIAS DO SUL,2019-08-31,2019,8,104.1,19.858065,13.082581,8.606452,75.201613
1232,CAXIAS DO SUL,2019-09-30,2019,9,102.5,20.86,14.92,10.68,78.475
1233,CAXIAS DO SUL,2019-10-31,2019,10,299.0,23.174194,18.056774,14.174194,80.975806
1234,CAXIAS DO SUL,2019-11-30,2019,11,199.1,24.926667,19.198667,15.233333,77.266667
1235,CAXIAS DO SUL,2019-12-31,2019,12,61.5,28.335484,21.72,16.967742,64.483871
1236,CAXIAS DO SUL,2020-01-31,2020,1,154.7,27.180645,21.579355,17.774194,75.112903
1237,CAXIAS DO SUL,2020-02-29,2020,2,,26.823077,20.872308,17.261538,
1238,CAXIAS DO SUL,2020-03-31,2020,3,10.7,27.993548,21.48129,17.348387,70.258065
1239,CAXIAS DO SUL,2020-04-30,2020,4,29.9,22.72,16.950667,13.08,70.133333
1240,CAXIAS DO SUL,2020-05-31,2020,5,146.1,20.03871,14.578065,11.116129,70.620968
1241,CAXIAS DO SUL,2020-06-30,2020,6,188.3,18.673333,14.162667,10.773333,79.125
1242,CAXIAS DO SUL,2020-07-31,2020,7,399.3,17.103226,12.049032,8.374194,76.887097
1243,CAXIAS DO SUL,2020-08-31,2020,8,115.3,20.941935,14.68,10.316129,70.516129
1244,CAXIAS DO SUL,2020-09-30,2020,9,142.9,22.1,15.989333,11.366667,78.208333
1245,CAXIAS DO SUL,2020-10-31,2020,10,68.5,23.948387,17.732667,12.954839,74.183333
1246,CAXIAS DO SUL,2020-11-30,2020,11,52.0,24.98,18.706667,13.933333,72.066667
1247,CAXIAS DO SUL,2020-12-31,2020,12,135.9,26.529032,20.572903,16.651613,74.983871
1248,CAXIAS DO SUL,2021-01-31,2021,1,276.9,26.948387,21.460645,17.825806,77.120968
1249,CAXIAS DO SUL,2021-02-28,2021,2,,26.183333,20.675,17.291667,
1250,CAXIAS DO SUL,2021-03-31,2021,3,128.4,24.954839,20.051613,16.96129,82.137097
1251,CAXIAS DO SUL,2021-04-30,2021,4,13.6,23.566667,17.837333,14.213333,74.4
1252,CAXIAS DO SUL,2021-05-31,2021,5,217.2,18.574194,13.007742,9.567742,78.596774
1253,CAXIAS DO SUL,2021-06-30,2021,6,179.1,15.946667,12.14069,9.12,83.633333
1254,CAXIAS DO SUL,2021-07-31,2021,7,28.8,18.135484,12.64,8.451613,67.056452
1255,CAXIAS DO SUL,2021-08-31,2021,8,148.5,20.922581,15.103226,10.935484,76.387097
1256,CAXIAS DO SUL,2021-09-30,2021,9,173.9,21.293333,16.013333,11.966667,81.716667
1257,CAXIAS DO SUL,2021-10-31,2021,10,130.0,22.393548,16.707097,12.793548,75.435484
1258,CAXIAS DO SUL,2021-11-30,2021,11,51.0,24.933333,18.912,14.58,72.766667
1259,CAXIAS DO SUL,2021-12-31,2021,12,30.8,27.316129,20.776774,16.154839,69.975806
1260,PORTO ALEGRE,2007-01-31,2007,1,89.0,31.077419,25.323871,21.26129,71.258065
1261,PORTO ALEGRE,2007-02-28,2007,2,167.5,30.810714,24.939286,20.5,72.6875
1262,PORTO ALEGRE,2007-03-31,2007,3,108.9,30.283871,24.989032,21.587097,82.0
1263,PORTO ALEGRE,2007-04-30,2007,4,38.9,27.79,22.020667,18.363333,79.1
1264,PORTO ALEGRE,2007-05-31,2007,5,134.9,20.206452,15.14,11.951613,79.830645
1265,PORTO ALEGRE,2007-06-30,2007,6,235.7,18.81,14.27,11.353333,84.1
1266,PORTO ALEGRE,2007-07-31,2007,7,178.6,17.793548,12.161935,8.493548,81.379032
1267,PORTO ALEGRE,2007-08-31,2007,8,149.1,19.993548,14.258065,10.293548,82.129032
1268,PORTO ALEGRE,2007-09-30,2007,9,174.9,24.973333,19.158,15.473333,79.7
1269,PORTO ALEGRE,2007-10-31,2007,10,70.0,26.025806,20.870968,17.180645,78.580645
1270,PORTO ALEGRE,2007-11-30,2007,11,132.3,26.546667,20.344,15.246667,70.066667
1271,PORTO ALEGRE,2007-12-31,2007,12,89.0,30.548387,24.033548,19.13871,70.854839
1272,PORTO ALEGRE,2008-01-31,2008,1,105.0,30.403226,24.458065,20.051613,69.919355
1273,PORTO ALEGRE,2008-02-29,2008,2,72.1,29.755172,23.966207,20.024138,75.37931
1274,PORTO ALEGRE,2008-03-31,2008,3,75.1,29.703226,23.829032,19.73871,73.733871
1275,PORTO ALEGRE,2008-04-30,2008,4,125.2,25.603333,19.646,15.613333,77.941667
1276,PORTO ALEGRE,2008-05-31,2008,5,220.7,22.345161,16.645161,12.822581,81.653226
1277,PORTO ALEGRE,2008-06-30,2008,6,124.8,18.09,13.014,9.82,85.691667
1278,PORTO ALEGRE,2008-07-31,2008,7,138.4,21.216129,16.216129,13.058065,83.725806
1279,PORTO ALEGRE,2008-08-31,2008,8,121.9,21.090323,15.473548,11.435484,80.233871
1280,PORTO ALEGRE,2008-09-30,2008,9,156.5,21.33,15.962667,12.063333,76.8
1281,PORTO ALEGRE,2008-10-31,2008,10,219.5,24.141935,19.252258,15.764516,78.524194
1282,PORTO ALEGRE,2008-11-30,2008,11,21.8,27.833333,21.861333,17.686667,73.591667
1283,PORTO ALEGRE,2008-12-31,2008,12,120.6,29.135484,23.121935,18.445161,71.741935
1284,PORTO ALEGRE,2009-01-31,2009,1,169.6,29.045161,23.553548,19.429032,75.491935
1285,PORTO ALEGRE,2009-02-28,2009,2,111.4,30.232143,24.718571,20.689286,75.258929
1286,PORTO ALEGRE,2009-03-31,2009,3,72.6,29.245161,23.670323,20.019355,78.201613
1287,PORTO ALEGRE,2009-04-30,2009,4,31.0,27.55,20.844,16.23,74.05
1288,PORTO ALEGRE,2009-05-31,2009,5,106.1,23.887097,17.748387,13.712903,79.951613
1289,PORTO ALEGRE,2009-06-30,2009,6,57.1,18.863333,13.277333,9.646667,81.95
1290,PORTO ALEGRE,2009-07-31,2009,7,57.2,17.503226,11.959355,8.03871,79.25
1291,PORTO ALEGRE,2009-08-31,2009,8,264.5,23.135484,16.693548,11.832258,76.814516
1292,PORTO ALEGRE,2009-09-30,2009,9,293.7,21.99,17.048667,13.806667,82.333333
1293,PORTO ALEGRE,2009-10-31,2009,10,125.0,25.125806,18.917419,14.467742,75.008065
1294,PORTO ALEGRE,2009-11-30,2009,11,287.6,27.966667,23.22,19.756667,81.666667
1295,PORTO ALEGRE,2009-12-31,2009,12,143.8,28.954839,23.76129,19.935484,76.282258
1296,PORTO ALEGRE,2010-01-31,2010,1,173.7,30.277419,25.144516,21.245161,77.572581
1297,PORTO ALEGRE,2010-02-28,2010,2,110.9,32.410714,26.442143,22.225,73.732143
1298,PORTO ALEGRE,2010-03-31,2010,3,103.1,28.967742,23.689677,19.748387,78.959677
1299,PORTO ALEGRE,2010-04-30,2010,4,71.6,25.983333,20.157333,15.68,78.775
1300,PORTO ALEGRE,2010-05-31,2010,5,119.9,21.448387,17.282581,14.316129,85.903226
1301,PORTO ALEGRE,2010-06-30,2010,6,204.6,20.46,15.063333,11.143333,83.241667
1302,PORTO ALEGRE,2010-07-31,2010,7,170.2,20.748387,14.445161,10.016129,81.096774
1303,PORTO ALEGRE,2010-08-31,2010,8,95.5,19.996774,14.627097,10.945161,80.701613
1304,PORTO ALEGRE,2010-09-30,2010,9,180.8,22.003333,17.524667,14.28,79.4
1305,PORTO ALEGRE,2010-10-31,2010,10,57.8,23.932258,18.407097,14.022581,73.677419
1306,PORTO ALEGRE,2010-11-30,2010,11,72.1,27.516667,21.008667,16.126667,70.633333
1307,PORTO ALEGRE,2010-12-31,2010,12,92.9,29.741935,23.572258,18.977419,73.064516
1308,PORTO ALEGRE,2011-01-31,2011,1,135.7,32.022581,26.165806,22.564516,78.943548
1309,PORTO ALEGRE,2011-02-28,2011,2,119.5,30.189286,25.071429,21.725,80.232143
1310,PORTO ALEGRE,2011-03-31,2011,3,83.1,28.841935,22.983871,19.174194,77.193548
1311,PORTO ALEGRE,2011-04-30,2011,4,172.7,26.693333,20.448,16.526667,82.508333
1312,PORTO ALEGRE,2011-05-31,2011,5,50.1,22.229032,16.603871,13.216129,83.451613
1313,PORTO ALEGRE,2011-06-30,2011,6,109.6,18.823333,13.682,10.41,81.958333
1314,PORTO ALEGRE,2011-07-31,2011,7,225.7,18.36129,13.18129,9.980645,84.862903
1315,PORTO ALEGRE,2011-08-31,2011,8,182.3,19.948387,14.746452,11.412903,79.927419
1316,PORTO ALEGRE,2011-09-30,2011,9,53.0,23.51,16.71,11.966667,74.966667
1317,PORTO ALEGRE,2011-10-31,2011,10,123.7,25.780645,19.845161,15.803226,72.903226
1318,PORTO ALEGRE,2011-11-30,2011,11,13.7,28.843333,21.906,17.046667,68.825
1319,PORTO ALEGRE,2011-12-31,2011,12,52.1,29.629032,22.880645,18.396774,70.25
1320,PORTO ALEGRE,2012-01-31,2012,1,166.0,31.251613,24.762581,20.164516,70.330645
1321,PORTO ALEGRE,2012-02-29,2012,2,139.5,33.572414,26.597241,22.3,71.672414
1322,PORTO ALEGRE,2012-03-31,2012,3,122.7,30.33871,23.549032,18.780645,69.379032
1323,PORTO ALEGRE,2012-04-30,2012,4,77.1,26.113333,19.863333,16.016667,75.558333
1324,PORTO ALEGRE,2012-05-31,2012,5,35.7,25.46129,18.587097,14.425806,77.983871
1325,PORTO ALEGRE,2012-06-30,2012,6,31.9,21.25,14.76,10.546667,79.758333
1326,PORTO ALEGRE,2012-07-31,2012,7,144.9,19.712903,13.310968,9.196774,77.895161
1327,PORTO ALEGRE,2012-08-31,2012,8,93.6,26.254839,19.1,14.56129,74.75
1328,PORTO ALEGRE,2012-09-30,2012,9,273.7,24.04,18.199333,14.163333,75.283333
1329,PORTO ALEGRE,2012-10-31,2012,10,121.1,27.074194,21.249032,17.351613,75.387097
1330,PORTO ALEGRE,2012-11-30,2012,11,26.0,30.29,23.300667,18.103333,67.075
1331,PORTO ALEGRE,2012-12-31,2012,12,196.0,32.774194,25.670323,20.135484,68.41129
1332,PORTO ALEGRE,2013-01-31,2013,1,106.1,31.419355,24.201935,19.06129,67.314516
1333,PORTO ALEGRE,2013-02-28,2013,2,112.8,30.307143,24.578571,20.810714,73.892857
1334,PORTO ALEGRE,2013-03-31,2013,3,78.0,26.845161,21.727742,18.235484,76.032258
1335,PORTO ALEGRE,2013-04-30,2013,4,108.9,26.463333,20.280667,16.066667,74.275
1336,PORTO ALEGRE,2013-05-31,2013,5,65.3,22.235484,16.44,12.748387,80.370968
1337,PORTO ALEGRE,2013-06-30,2013,6,100.7,19.46,14.557333,11.49,84.55
1338,PORTO ALEGRE,2013-07-31,2013,7,115.9,19.854839,13.625806,9.416129,80.604839
1339,PORTO ALEGRE,2013-08-31,2013,8,247.4,19.454839,13.703226,9.76129,82.419355
1340,PORTO ALEGRE,2013-09-30,2013,9,135.3,23.226667,17.52,13.64,78.358333
1341,PORTO ALEGRE,2013-10-31,2013,10,131.8,24.941935,19.22129,15.006452,74.774194
1342,PORTO ALEGRE,2013-11-30,2013,11,184.6,28.59,22.302667,17.47,71.166667
1343,PORTO ALEGRE,2013-12-31,2013,12,76.6,31.335484,24.914194,20.270968,70.919355
1344,PORTO ALEGRE,2014-01-31,2014,1,76.8,33.087097,26.620645,21.925806,71.266129
1345,PORTO ALEGRE,2014-02-28,2014,2,147.7,32.346429,26.170714,21.846429,74.321429
1346,PORTO ALEGRE,2014-03-31,2014,3,126.4,28.277419,23.077419,19.412903,77.741935
1347,PORTO ALEGRE,2014-04-30,2014,4,83.5,26.476667,21.084667,17.406667,76.9
1348,PORTO ALEGRE,2014-05-31,2014,5,71.0,21.680645,16.76129,13.674194,83.862903
1349,PORTO ALEGRE,2014-06-30,2014,6,228.6,19.873333,15.248667,12.11,87.125
1350,PORTO ALEGRE,2014-07-31,2014,7,253.5,21.167742,15.331613,11.293548,82.879032
1351,PORTO ALEGRE,2014-08-31,2014,8,129.1,22.803226,15.929677,11.506452,78.096774
1352,PORTO ALEGRE,2014-09-30,2014,9,154.2,23.996667,18.626667,14.876667,81.108333
1353,PORTO ALEGRE,2014-10-31,2014,10,185.3,26.729032,21.093548,16.974194,76.564516
1354,PORTO ALEGRE,2014-11-30,2014,11,101.9,28.876667,22.920667,18.423333,72.566667
1355,PORTO ALEGRE,2014-12-31,2014,12,172.2,29.587097,24.370968,20.364516,74.959677
1356,PORTO ALEGRE,2015-01-31,2015,1,160.4,30.890323,25.549677,21.658065,75.524194
1357,PORTO ALEGRE,2015-02-28,2015,2,95.0,30.232143,24.875714,21.171429,77.401786
1358,PORTO ALEGRE,2015-03-31,2015,3,52.9,29.522581,23.98,20.125806,75.620968
1359,PORTO ALEGRE,2015-04-30,2015,4,72.5,26.796667,21.016,17.083333,77.241667
1360,PORTO ALEGRE,2015-05-31,2015,5,136.0,23.612903,18.183871,14.751613,83.225806
1361,PORTO ALEGRE,2015-06-30,2015,6,170.0,21.176667,15.414667,11.586667,82.708333
1362,PORTO ALEGRE,2015-07-31,2015,7,309.2,20.2,15.614839,12.680645,87.120968
1363,PORTO ALEGRE,2015-08-31,2015,8,108.9,26.167742,20.165806,16.216129,74.564516
1364,PORTO ALEGRE,2015-09-30,2015,9,184.0,22.083333,17.242,13.826667,78.533333
1365,PORTO ALEGRE,2015-10-31,2015,10,307.3,23.609677,18.817419,15.4,81.25
1366,PORTO ALEGRE,2015-11-30,2015,11,123.7,25.7,20.935333,17.52,76.633333
1367,PORTO ALEGRE,2015-12-31,2015,12,95.5,29.009677,23.928387,20.196774,78.395161
1368,PORTO ALEGRE,2016-01-31,2016,1,109.4,32.022581,25.823871,21.325806,71.306452
1369,PORTO ALEGRE,2016-02-29,2016,2,138.6,31.813793,25.969655,21.810345,73.784483
1370,PORTO ALEGRE,2016-03-31,2016,3,302.4,27.832258,22.88,19.493548,78.572581
1371,PORTO ALEGRE,2016-04-30,2016,4,215.9,27.116667,22.35,19.25,81.391667
1372,PORTO ALEGRE,2016-05-31,2016,5,72.5,19.609677,15.236774,12.251613,84.483871
1373,PORTO ALEGRE,2016-06-30,2016,6,6.8,16.413333,11.544667,8.316667,82.241667
1374,PORTO ALEGRE,2016-07-31,2016,7,150.7,20.077419,14.167742,10.416129,79.887097
1375,PORTO ALEGRE,2016-08-31,2016,8,98.8,22.032258,16.124516,12.067742,79.508065
1376,PORTO ALEGRE,2016-09-30,2016,9,90.6,22.056667,16.372667,12.4,75.458333
1377,PORTO ALEGRE,2016-10-31,2016,10,191.6,24.851613,19.348387,15.451613,76.072581
1378,PORTO ALEGRE,2016-11-30,2016,11,103.9,27.536667,21.107333,15.816667,69.025
1379,PORTO ALEGRE,2016-12-31,2016,12,128.2,30.951613,24.669677,19.822581,70.241935
1380,PORTO ALEGRE,2017-01-31,2017,1,197.1,31.33871,25.610968,21.283871,74.387097
1381,PORTO ALEGRE,2017-02-28,2017,2,50.5,32.275,26.497143,22.367857,74.910714
1382,PORTO ALEGRE,2017-03-31,2017,3,165.6,29.096774,23.377419,19.280645,76.040323
1383,PORTO ALEGRE,2017-04-30,2017,4,114.9,25.946667,20.447333,16.696667,76.691667
1384,PORTO ALEGRE,2017-05-31,2017,5,184.5,23.083871,18.407097,15.422581,85.403226
1385,PORTO ALEGRE,2017-06-30,2017,6,196.9,21.993333,15.926,12.256667,82.958333
1386,PORTO ALEGRE,2017-07-31,2017,7,18.7,23.796774,16.360645,11.829032,75.185484
1387,PORTO ALEGRE,2017-08-31,2017,8,105.9,23.983871,17.594839,13.13871,77.298387
1388,PORTO ALEGRE,2017-09-30,2017,9,164.7,26.376667,20.498,16.52,79.125
1389,PORTO ALEGRE,2017-10-31,2017,10,290.4,25.26129,20.063226,16.196774,74.346774
1390,PORTO ALEGRE,2017-11-30,2017,11,137.9,26.69,20.907333,16.016667,69.8
1391,PORTO ALEGRE,2017-12-31,2017,12,153.5,30.354839,24.162581,19.583871,72.33871
1392,PORTO ALEGRE,2018-01-31,2018,1,150.0,30.380645,24.892258,20.764516,73.201613
1393,PORTO ALEGRE,2018-02-28,2018,2,119.1,29.982143,23.920714,19.342857,72.142857
1394,PORTO ALEGRE,2018-03-31,2018,3,99.4,28.63871,23.145161,19.193548,75.903226
1395,PORTO ALEGRE,2018-04-30,2018,4,103.3,28.953333,23.354,19.323333,77.066667
1396,PORTO ALEGRE,2018-05-31,2018,5,88.2,23.322581,17.98,14.222581,79.451613
1397,PORTO ALEGRE,2018-06-30,2018,6,149.8,18.683333,13.326667,9.88,82.733333
1398,PORTO ALEGRE,2018-07-31,2018,7,186.5,19.303226,14.641935,11.609677,84.185484
1399,PORTO ALEGRE,2018-08-31,2018,8,123.0,20.077419,14.303226,10.13871,78.548387
1400,PORTO ALEGRE,2018-09-30,2018,9,168.0,24.25,19.314667,15.693333,79.433333
1401,PORTO ALEGRE,2018-10-31,2018,10,91.0,25.922581,20.321935,15.909677,73.120968
1402,PORTO ALEGRE,2018-11-30,2018,11,125.3,28.686667,22.79,17.79,69.558333
1403,PORTO ALEGRE,2018-12-31,2018,12,61.6,30.532258,24.5,19.654839,68.193548
1404,PORTO ALEGRE,2019-01-31,2019,1,101.1,32.454839,26.906452,22.748387,73.298387
1405,PORTO ALEGRE,2019-02-28,2019,2,111.1,30.407143,24.740714,20.296429,71.169643
1406,PORTO ALEGRE,2019-03-31,2019,3,78.2,28.819355,23.170968,19.006452,73.822581
1407,PORTO ALEGRE,2019-04-30,2019,4,241.1,26.803333,21.975333,18.673333,80.983333
1408,PORTO ALEGRE,2019-05-31,2019,5,245.1,23.312903,19.160645,16.541935,86.072581
1409,PORTO ALEGRE,2019-06-30,2019,6,44.4,25.046667,18.282667,14.093333,80.933333
1410,PORTO ALEGRE,2019-07-31,2019,7,158.3,19.348387,13.632258,9.8,81.629032
1411,PORTO ALEGRE,2019-08-31,2019,8,77.4,22.325806,15.616129,11.025806,75.991935
1412,PORTO ALEGRE,2019-09-30,2019,9,91.9,23.376667,17.132,12.596667,76.075
1413,PORTO ALEGRE,2019-10-31,2019,10,280.1,26.064516,20.827742,16.7,78.83871
1414,PORTO ALEGRE,2019-11-30,2019,11,90.9,28.32,22.439333,17.813333,72.533333
1415,PORTO ALEGRE,2019-12-31,2019,12,19.1,32.419355,25.016129,19.232258,60.524194
1416,PORTO ALEGRE,2020-01-31,2020,1,72.8,31.625806,25.458065,20.948387,70.258065
1417,PORTO ALEGRE,2020-02-29,2020,2,84.7,31.658621,24.924828,20.296552,68.844828
1418,PORTO ALEGRE,2020-03-31,2020,3,22.9,31.306452,24.588387,19.796774,70.903226
1419,PORTO ALEGRE,2020-04-30,2020,4,27.9,26.606667,20.371333,16.056667,71.858333
1420,PORTO ALEGRE,2020-05-31,2020,5,127.7,23.067742,16.67871,12.36129,76.629032
1421,PORTO ALEGRE,2020-06-30,2020,6,201.6,21.61,16.372,12.73,81.35
1422,PORTO ALEGRE,2020-07-31,2020,7,298.7,19.374194,13.617419,9.816129,81.258065
1423,PORTO ALEGRE,2020-08-31,2020,8,78.0,23.209677,16.148387,11.470968,77.008065
1424,PORTO ALEGRE,2020-09-30,2020,9,224.5,22.223333,17.163333,13.27,81.866667
1425,PORTO ALEGRE,2020-10-31,2020,10,102.1,25.151613,19.508387,15.177419,76.798387
1426,PORTO ALEGRE,2020-11-30,2020,11,51.0,27.73,21.997333,17.483333,71.566667
1427,PORTO ALEGRE,2020-12-31,2020,12,125.0,30.029032,24.189677,19.880645,70.217742
1428,PORTO ALEGRE,2021-01-31,2021,1,125.6,31.329032,25.487097,21.26129,70.104839
1429,PORTO ALEGRE,2021-02-28,2021,2,30.4,30.503571,24.746429,20.607143,72.741071
1430,PORTO ALEGRE,2021-03-31,2021,3,77.0,29.2,23.906452,20.419355,76.887097
1431,PORTO ALEGRE,2021-04-30,2021,4,26.4,28.153333,21.93,17.893333,72.825
1432,PORTO ALEGRE,2021-05-31,2021,5,167.1,21.429032,15.512258,11.545161,77.024194
1433,PORTO ALEGRE,2021-06-30,2021,6,171.2,18.87,14.444,11.533333,82.875
1434,PORTO ALEGRE,2021-07-31,2021,7,44.8,20.312903,13.523226,8.993548,78.33871
1435,PORTO ALEGRE,2021-08-31,2021,8,139.8,22.412903,16.657419,12.632258,80.564516
1436,PORTO ALEGRE,2021-09-30,2021,9,201.3,23.326667,18.398,14.993333,80.458333
1437,PORTO ALEGRE,2021-10-31,2021,10,64.8,25.903226,19.985806,15.16129,70.169355
1438,PORTO ALEGRE,2021-11-30,2021,11,87.2,27.993333,22.048667,17.263333,69.333333
1439,PORTO ALEGRE,2021-12-31,2021,12,87.5,29.325806,23.337419,18.93871,71.08871
1440,BAGE,2007-01-31,2007,1,67.6,29.683871,23.606452,18.13871,69.790323
1441,BAGE,2007-02-28,2007,2,90.7,29.503571,23.561429,18.114286,69.026786
1442,BAGE,2007-03-31,2007,3,254.5,27.622581,22.348387,18.56129,78.580645
1443,BAGE,2007-04-30,2007,4,70.9,24.89,19.464667,15.42,77.591667
1444,BAGE,2007-05-31,2007,5,30.5,17.187097,11.572258,7.474194,79.758065
